"","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-09-24","2021-10-01","2021-10-08","2021-10-15","2021-10-22","2021-10-29","2021-11-05","2021-11-12","2021-11-19","2021-11-26","2021-12-03","2021-12-04"
"32","guinébissau","internacional","crise","precisar","sessão","governar","comité","jinping","país","trazer","gravar","diretorgeral","sobrar","recordar","janeiro","anunciar","organização","vagar","dado","vacina","positivar","eficaz","três","comício","bom","universidade","sanitária","presidente","ser","resultado","prevenção","antar","efe","primeiro","incluir","mundial","científicos","fase","grupo","mil","agência","efeito","universidade","comissão","fase","sobrar","união","unido","começar","russo","idoso","objetivo","grupo","comissão","farmacêutica","pfizer","covid","medicamento","der","moderno","adulto","dizer","contra","administrado","agência","universidade","usar","produção","países","suspender","brasil","europa","compromisso","parecer","declaração","dosar","of","global","acesso","variante","capacidade","internacional","entregar","defender","neste","sistema","joe","rever","sputnik","estado","astrazeneca","medicamentar","enfrentar","ano","entrado","checar","agricultura"
"33","todo","medida","coronavírus","lutar","respostar","políticos","norteamericano","xi","guterres","contra","enfermeiro","diretor","street","madonna","estado","may","investigador","mundo","governar","revogar","navio","instituto","medicamento","resultado","momento","fator","the","américa","chinês","tratar","saúde","brasil","sobrar","analisar","médicos","infeção","esperar","gerir","participar","ninguém","fábrica","testado","envolver","possível","cavalieri","estado","processar","reinar","planar","francisco","covid","medicamentar","ue","moderno","ministrar","neste","moderno","administrado","pfizer","relação","dizer","riscar","schuchat","sobrar","pfizerbiontech","especialista","the","após","russo","confederação","the","mal","alertar","facilitar","fitch","vírus","resultado","norteamericanos","controlar","funcionários","nacional","autorização","clínicos","cdc","unido","doença","ensaiar","sintoma","eua","governar","painel","doar","astrazeneca","cobertura","zimbabué","vários","aguardar"
"34","prevenção","poder","surtir","comissária","investigação","tedros","coronavírus","coi","diretorgeral","gove","morte","doenças","américa","pompeo","novo","dólares","bori","eua","acusar","vida","grupar","diretor","durante","estado","clínicos","dosar","efeito","portanto","potencial","medicamentar","trump","outubro","outubro","tóquio","curevac","médicos","publicar","coimbra","russo","criado","produzir","aprovação","trump","administrado","podar","janeiro","garantir","pfizerbiontech","janeiro","empresar","primeiro","pfizer","união","aplicado","presidente","pessoa","desenvolver","primeiro","imprensar","distribuição","vacinação","secundários","administração","comissão","receber","israel","próximo","noticiar","surgir","butantan","canadá","crianças","milhões","poderão","implementação","to","adulto","laboratório","reconhecer","produzir","vagar","cdc","comissão","gerar","medicamentar","noticiar","noticiar","cada","apresentar","conferência","europeu","anticorpo","pfizer","redução","viajante","africano","ainda"
"35","tedros","tedros","passado","secretáriogeral","tornar","fifa","johnson","reunião","guerra","norteamericano","mensagem","pã©ni","bolsonaro","parecer","norteamericano","reinar","responsável","norteamericano","informações","combater","ritmar","bolsonaro","ainda","direção","investigação","afirmar","chinar","disponível","produção","anticorpo","chegar","mil","the","dizer","lutar","mostrar","humano","vítor","participante","socorrer","jair","empresar","processar","distribuição","semana","esclarecer","profissional","começar","administrar","profissional","prioridade","ser","pessoa","grupar","agência","totalmente","russo","comissão","retomar","exportação","oms","temer","suspender","administração","esperar","avaliar","comité","rússia","jovem","brasil","medicamento","quartafeira","the","astrazeneca","analista","leyen","july","produção","tomar","pfizer","elevado","aprovado","japonês","aquisição","administrar","áfrica","diabete","seis","existir","relatório","entregar","agência","proteína","diretor","mundial","eficácia","airbus"
"36","esforços","ministro","combater","stella","esforços","coronavírus","atleta","imprensar","vacinar","tratamento","onu","malária","downing","sobrar","positivar","tomar","governador","pequim","vírus","dado","vacina","disponível","brasileiro","equipar","donald","brasil","índia","eficaz","tempo","sueco","necessário","nacional","durante","desenvolvimento","grupo","preventivo","nestes","vídeo","teatro","rendimento","esperar","medicamento","in","aprovação","desenvolvimento","bombeiro","medicamento","aprovar","aprovar","presidente","mundial","entregar","profissional","parlamentar","aprovar","medicamentar","país","ue","comité","pfizerbiontech","população","saúde","diretor","vacinação","coisa","análise","totalmente","fornecer","menor","agência","fábrica","melhor","ue","animal","apor","von","comissão","comunicado","união","probabilidade","funcionários","contar","quintafeira","ema","quartar","medicamentar","longo","recomendação","estado","europeu","próximas","explicar","cobertura","farmacêutica","oms","estirpe","airlines"
"37","ghebreyesus","responsável","milhões","enfrentar","venda","extraordinária","coi","propagação","global","países","deus","federal","mundo","americano","origem","twitter","guerra","tedros","prova","unir","donald","cartar","dexametasona","canadá","conhecer","confirmar","provocar","estado","sintoma","sputnik","aplicação","coronavírus","unido","farmácias","países","john","gravar","rápidos","comprar","manuel","oncologia","começar","informações","fase","voluntários","irá","desenvolver","ema","empresar","agência","lacerda","pessoa","ir","recomendação","fase","segundar","prever","empresar","precaução","coágulos","noticiar","evento","países","respostar","oms","envolver","desenvolver","fábrica","investigação","receber","moderno","dizer","delta","produzir","científica","inquirido","doenças","latinar","idoso","astrazeneca","níveis","mãªs","admitir","farmacêutica","desenvolvimento","rico","putin","terceirar","segundar","poderá","dar","final","mundo","adulto","outro","japão","ajudar"
"38","facto","detetado","levar","saúde","organizações","sessão","olímpicos","eua","democrata","unir","remdesivir","ter","surgir","contra","imprensar","wuhan","eficaz","medicamentar","lá","doente","estratégia","farmacêutica","vacinar","primeiro","infetado","animal","afirmar","única","respostar","europeu","ser","avança","começar","transmitir","grande","fda","noticiar","programar","bom","sala","gripar","donald","investigador","logo","moderno","ministrar","ir","oxford","permitir","organização","desenvolver","união","temer","administrar","objetivo","comissão","organização","trimestre","decisão","comissão","organização","efeito","entregar","trombocitopenia","união","maior","aprovar","produzido","ensaio","twitter","idade","mundial","dosar","ema","dosar","estudar","rir","coronavac","setembro","poderão","trabalhar","imunidade","japão","lotar","prevê","resultado","europa","infeção","prevenir","utilização","níveis","ver","hospitalar","idade","taxa","von","além"
"39","global","esforços","vírus","voo","preparação","comum","ar","vacinação","doenças","ter","intensivo","entretanto","raab","equipar","tratamento","bolsonaro","chinar","usar","global","morte","unir","tested","morrer","acontecer","convenção","twitter","covid","putin","afirmar","mil","doenças","população","países","coi","diretor","reduzir","organismo","abranger","unido","superior","gomar","festival","defeso","empresar","painel","unido","deverá","pedir","comissão","covid","campanha","fase","costa","ser","processar","desenvolver","campanha","oms","após","eua","eficácia","freitas","prevenção","pfizer","imprensar","usado","sistema","sputnik","inoculado","medicamentar","jogador","efeito","fronteira","estudo","lutar","infeção","irá","pfizerbiontech","doenças","clínico","contar","ue","anticorpo","anvisa","continente","internamento","pedir","decisão","ema","washington","terceirar","tipo","têm","cincar","eficaz","viajante","alemães"
"40","hoje","possíveis","sublinhar","milhões","moderar","comunista","alemão","união","usar","mensagem","branco","norteamericanos","pandemia","reinar","irlanda","americano","acreditar","notícia","coronavírus","adhanom","coronavírus","podar","positivar","mostrar","twitter","mortalidade","paciente","fernández","massa","russo","apelar","diferente","comprar","líderes","impactar","considerar","fase","suspenso","menos","ação","programar","trump","ryan","dizer","produzir","ema","entregar","ministrar","ramo","comissão","sales","mil","defender","recomendar","população","the","pfizerbiontech","covid","itália","russo","evento","medicamento","avaliação","receber","verão","importante","após","adversar","esperar","you","jovem","milhões","fazer","biliões","suspeita","anticorpo","incluir","reações","janssen","reforço","final","tomar","trabalhar","imunização","geral","desenvolver","esperança","definição","painel","medicamentar","baixar","alertar","organização","europa","tratamento","citar","alemanha"
"41","alertar","estadosmembros","decidir","equipar","responsável","plenária","executivo","julho","transmitir","ghebreyesus","nações","tratar","chinar","grupar","portavoz","extremar","detetar","criticar","órgãos","imperial","the","brasil","publicar","desenvolver","mãe","retirar","estado","chinês","dezembro","diretor","mundial","idear","citar","quantidade","ordem","único","prevê","centro","ano","unido","evento","desaconselhar","vaccine","clínicos","chegar","poderá","emer","fazer","especialista","tempo","ser","lar","capacidade","leyen","sobrar","agência","comissão","produção","leyen","empresar","vários","conferência","decisão","europa","entregar","medicamento","junho","cientista","querer","depender","patente","medicamento","doenças","conferência","assinalar","reações","efeito","profissional","continuar","grupar","idoso","ir","fazer","mundial","dizer","alto","mãªs","hospitalizações","terceirar","stress","controlar","fda","bulgária","mostrar","mãªs","johnson","alertar"
"42","comunicar","fiar","quartafeira","redar","adhanom","frente","bori","combater","cessarfogo","tedros","nome","contra","cientista","mundo","sextafeira","antigo","tomar","protesto","paciente","voluntários","áfrica","vacina","eua","momento","discursar","humano","sentir","acesso","ministro","estudo","países","projeto","desenvolver","farmacêutica","quartar","trump","probabilidade","poder","mundial","inglaterra","trump","charlar","donald","farmacêutica","marcar","ramo","querer","possível","dezembro","pretender","final","autarca","atraso","ursula","antónio","of","final","utilização","suspenso","dor","aprovar","continuar","eficácia","desenvolver","comunitário","graça","eficaz","aprovar","animal","laboratório","homem","times","primeiro","coronavírus","contra","of","contra","governador","formar","eficaz","apoiar","the","avançar","ter","disponíveis","europeu","tipo","mil","gripar","grávidas","estado","efeito","dizer","restar","lista","unido","alguém"
"43","cidadãos","perito","acelerar","conselho","estrasburgo","donald","salário","cartar","fauci","new","imprensar","norteamericana","norteamericanos","of","tedros","francês","apesar","tornar","alertar","indígenas","moscovo","health","coronavírus","eventual","eua","vídeo","bem","programar","especialista","mundo","esperar","empresar","interromper","parceria","doente","desenvolvimento","imunidade","brasil","vários","graça","diretor","ensaio","população","biontech","próxima","desenvolver","fda","antar","possível","vacinado","estar","aprovar","primeiroministro","segunda","completar","hungria","produção","decidir","efeito","mecanismo","ter","organização","pfizerbiontech","avaliação","turquia","ue","administração","produzir","mulher","letivo","entregar","citado","chinar","alertar","vagar","estadosmembros","unido","investigador","administração","the","comprar","sentir","chinar","desenvolver","próximos","vacinação","próximos","desenvolver","podar","anticorpo","alertar","resultado","totalmente","fazer","diretora","eficaz","algum"
"44","comunicação","declarar","comité","missão","epidemiar","nações","desinformação","agostar","gove","thomas","new","protestar","origem","vacinar","fauci","cnn","paciente","and","escrever","oxford","milhão","potencial","nacional","chinar","avançada","tomar","chegar","combater","imunidade","times","sintoma","países","rever","vacinação","iniciar","tomar","doença","neste","mapa","entrado","testado","temer","esperar","especialista","tomar","desenvolvimento","esperar","distribuição","norteamericana","australiano","prioritários","despachar","der","fase","primeiroministro","moderno","segundar","aprovação","cooke","sanguíneos","produzir","pessoa","adversar","infarmed","eficácia","pessoa","ano","fonte","final","administrado","milhão","jogador","acabar","provar","irão","organismo","avaliação","probabilidade","estado","concluir","enviar","chinar","ministrar","difícil","cortar","vez","defender","autorização","doente","sputnik","ver","alto","causar","doenças","oriundo","riscar","alimento"
"45","enfrentar","contra","images","emergência","novo","trabalhador","sánchez","fazer","jogo","times","contra","cientista","wuhan","internacional","acabar","citar","estudo","ghebreyesus","rir","universidade","possível","chinar","conhecer","vez","produzir","médicos","agência","testar","rir","mortalidade","genebra","partir","idear","mostrar","mortalidade","instituto","única","gente","polícia","medido","segurança","rápido","garantir","cenário","canadá","ser","assegurar","arrancar","coordenador","deverão","política","inem","prioridade","capacidade","chegar","farmacêuticas","autorizar","quase","oms","arlett","farmacêutica","fatores","adverso","comité","fabricar","administrado","prevenção","infarmed","entregar","antar","presidência","líderes","acesso","sarscov","laboratório","estado","oficial","eficaz","medicamento","recuperar","rápida","clínicos","pessoa","sublinhar","financiamento","covid","riscar","finlândia","altura","rico","reforço","administração","resultado","pedir","comissão","identificado","alto"
"46","acrescentar","novo","prioridade","ainda","comunitário","comissão","aprovado","chinês","andrew","responder","vidar","americano","organização","desaparecer","surtir","considerar","to","alimentar","unir","positivar","estudar","edição","dar","perigar","hospital","doença","primeiro","euro","esclarecer","johnson","governo","desenvolvimento","saúde","importar","eficaz","invernar","rever","novamente","cidade","diretor","sanitária","programar","vidar","vacinado","fda","final","farmacêutica","fase","aem","ramo","ue","critérios","ser","der","planar","chegar","grupo","país","alemanha","peter","produzido","recomendar","janssen","estadosmembros","janssen","único","onde","singapura","the","população","espaço","prometer","jovem","moderno","avança","conjuntar","astrazeneca","aquisição","post","apoiar","antecipar","confiança","el","brasil","emergências","após","cincar","médico","russo","fda","ano","tomar","dosar","vacinação","quarentenar","próximos","altura"
"47","reunião","referir","reunir","reunir","verba","presidente","contra","acelerar","citar","sobrar","estrangeiro","clínicos","ghebreyesus","coisa","may","desenvolver","world","desenvolver","países","june","alertar","eua","fonte","grupar","visitar","jovem","doenças","jornal","mãªs","venezuelano","minimizar","eficácia","chinãªs","organização","revisão","europeu","podar","participar","municípios","mulher","chinês","utilização","november","estudo","farmacêuticas","tempo","eua","cercar","estado","aprovação","brasileiro","completar","leyen","farmacêuticas","rússia","margem","the","segundar","desenvolver","fornecer","unir","adulto","trombose","estado","aprovado","sublinhar","jovem","estudar","unir","totalmente","após","ema","internet","dado","citar","desmaio","janssen","entregar","transmitir","publicar","tomar","produção","ensaio","enviar","ensaio","respostar","quase","oms","especialista","apelar","unido","imunidade","dever","agostar","administração","científica","âmbito"
"48","ser","sobrar","olímpicos","comunidade","luzir","jogo","alemanha","após","diretor","travar","médicos","branco","dinamarca","university","país","jilin","primeiro","combater","tratamento","desenvolver","maio","in","infeccioso","cujo","querer","processar","comunicar","executivo","empresar","rever","ensaio","decréscimo","universidade","circuito","bastonário","johnson","vez","desconhecer","agência","contra","produção","cercar","acesso","informação","secundários","entregar","vão","lotar","fase","leyen","tomar","agência","vão","aprovar","moderno","deverá","mundial","população","população","trimestre","johnson","marta","tratamento","responsável","reuters","eua","doenças","relatório","recomendar","escrever","lê","peregrinação","estudo","mundo","infarmed","europa","eficácia","grupar","usado","medicamentar","ajudar","regulador","joe","global","moderno","quase","milhões","precaução","após","grupar","américa","primeiro","utilizar","países","especialista","quarentenar","ambos"
"49","defender","pública","esperar","conjuntar","tratamento","missão","agendar","pã©ni","vida","vírus","dizer","animal","messias","algum","americano","hidroxicloroquina","proibição","rever","social","ensaio","acelerar","novo","armada","brasil","milhões","ser","testado","coronavírus","estratégia","jorge","dia","investigador","principal","riscar","celebrar","diferença","organização","segurar","qualquer","único","voluntários","resultado","poderão","der","unido","antecipar","janeiro","científica","salientar","medicamentar","calixto","marta","oxford","chegar","pfizerbiontech","entrega","autorização","autorização","produção","europa","segundar","comité","analisar","gravar","americano","estudar","grupar","resultado","trombose","reinar","unir","lotar","incentivar","aparecer","sarscov","diferente","ue","reação","pobre","mil","avaliar","astrazeneca","seis","afirmar","fazer","medicamento","mundial","suspender","dado","próprio","ghebreyesus","grupar","células","após","tardar","conferência","ameaça"
"50","comunidade","encontrar","vários","centrar","discutir","mundial","discutir","países","sobrar","secretáriogeral","desenvolvimento","vacinar","the","infetada","alemã","eua","desenvolver","acordar","reinar","of","universidade","incapacidade","espanhóis","tratamento","sintoma","acompanhado","clínicos","ghebreyesus","idear","desenvolvimento","dever","próximo","covid","planar","ema","incluir","sarscov","aliviar","população","escrever","fauci","final","lar","distribuir","antar","autorizar","conseguir","usar","prioridade","von","relações","sobrar","bruxelas","empresar","covax","fda","europa","produzido","garantir","pfizer","produto","recomendações","sobrar","desenvolvimento","utilizado","agência","tecnologia","ano","administrado","circunstâncias","efeito","rico","interno","organização","lotar","oms","informação","organização","der","decorrer","astrazeneca","fda","dizer","administração","contra","clínico","terceirar","artigo","usar","efetividade","norteamericano","europeu","humanar","usar","vários","itália","américa"
