"","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-09-24","2021-10-01","2021-10-08","2021-10-15","2021-10-22","2021-10-29","2021-11-05","2021-11-12","2021-11-19","2021-11-26","2021-12-03","2021-12-04"
"33","estar","porque","valente","vez","enfermeiro","respiratória","infarmed","bastonário","médico","luva","públicos","utilização","apelar","testar","semelhante","situação","respostar","ventilador","explicar","portanto","foco","sobrar","sintra","saúde","relativamente","amador","afirmar","faltar","costa","acontecer","guineense","acontecer","gente","situações","disponíveis","neste","sales","necessidade","enfermar","costa","sousa","família","internar","freitas","excluir","contra","sns","momento","crescimento","metro","vaga","necessidade","ars","joão","difícil","médio","cirurgia","diretora","portuguãªs","noite","janeiro","conhecer","capacidade","abranger","dia","desde","voltar","geral","bem","sintoma","plaqueta","cama","descoberto","cidade","ligeiramente","reunião","andar","excecional","maio","embora","infetadas","recuperado","vez","recuar","consecutivo","mês","unir","pandemia","baixar","espanha","véspera","verificar","incidência","consecutivo","permitido","número","aguardar"
"34","chegar","plano","outro","dificuldade","sns","sublinhar","sns","mitigação","animal","população","tipo","cirurgia","comunitárias","máscara","dgs","fazer","positivo","sns","foco","positivo","metropolitano","cascar","distrito","sintra","medicamento","mourar","situação","avaliação","algarve","idoso","ordem","preparado","monsaraz","agora","falar","indicar","necessário","sobrar","alertar","responder","dado","neste","disponíveis","forã§ar","interessar","processar","coimbra","curry","andré","tratamento","serviço","fernando","domiciliária","disponibilidade","sales","baixar","administração","síndrome","menos","cargo","internado","sob","velho","cirurgia","ano","baixar","médicas","fechado","gravar","terçafeira","agora","comer","vírus","acontecer","cho","disponíveis","fasquiar","ordem","oito","provocar","anterior","quintafeira","haver","total","período","cama","internamento","domingo","hospitalizado","ainda","outubro","segundafeira","ontem","ocupação","posição","última","ainda"
"35","imprensar","pessoa","terminar","ligar","suspeito","capacidade","grávidas","diabéticos","investigador","tratamento","entregar","reutilizáveis","nacional","tipo","capacidade","riscar","situação","saber","rastrear","contacto","surto","dgs","facto","redar","significativo","autarca","recurso","sempre","ministério","trabalhar","problema","contexto","segurança","destacar","reguengo","contacto","dizer","lacerda","sousa","reconhecer","tratamento","preparar","covid","secretário","prémio","hospitalar","sociedade","cabral","humano","ambulâncias","limitar","esperar","luzir","temer","sarscov","incidência","normal","urgência","antónio","investigação","formar","caso","gravidez","incêndio","reduzir","três","gulbenkian","detetar","dever","registar","italiano","chefe","ficar","recuar","carmo","disso","segundafeira","hora","caso","hospitalar","registar","portuguãªs","mulher","hora","menos","segundafeira","unidade","mostrar","sábado","descer","país","diários","habitante","marcar","ocupado","clínica","airbus"
"36","dgs","quarentenar","ficar","temer","ambulâncias","população","dador","sindicato","utilização","capacidade","informação","cuidado","espaços","haver","atrás","relativamente","surtir","pessoa","assintomáticos","cadeia","exemplo","públicos","resultado","sobrar","aml","freguesia","dever","portugal","alertar","afirmar","cercar","preocupar","reforçar","gripar","monsaraz","riscar","trabalhar","comunicação","podar","erro","passar","precisar","diário","primeiro","presencial","primeiro","visar","iniciar","universitário","pedrar","cenário","medicinal","covid","jenspeter","europa","agência","contenção","consulta","mear","respostar","médicas","vacinação","dizer","pressão","paciente","cenário","sessões","ajuntamento","antar","dia","boletim","poderá","centena","joão","margem","alterar","joão","ocupação","hospitalizado","pandemia","ponto","dgs","cada","corresponder","habitante","sábado","segundafeira","relativamente","domingo","infeção","infeção","sete","grécia","caso","internar","reter","airlines"
"37","poder","últimos","português","dever","adaptar","médicas","aquisição","luva","outro","utilizar","zona","portuguãªs","importância","profissional","necessidade","sobrar","ventilador","crianças","profissional","dgs","intensivo","precisar","abril","verificar","subdiretorgeral","tejo","estudar","poderá","responsabilidade","ana","possibilidade","possibilidade","riscar","admitir","têm","vigilância","período","internamento","pensar","lacerda","tão","disponíveis","administração","contacto","público","identificação","privar","receber","urgências","amadorasintra","medicinar","distribuição","fernando","médica","fonte","normal","iniciar","fortemente","quatro","tão","vídeo","número","eduardo","indicador","efeito","evoluir","uci","três","médica","maior","pessoa","subido","picar","maior","faixa","bastante","aproximar","ultrapassar","equipar","descer","proençanova","disponíveis","neste","representar","corresponder","subir","doença","boletim","diária","acumulado","doença","registar","ocupado","bem","comunicado","espanha","ajudar"
"38","chinar","momento","tratar","orientações","emergência","equipamento","respiratória","cuidado","sistema","secretário","regional","saber","garantir","faltar","responder","orientações","diretora","apelar","controlar","têm","capacidade","desconfinamento","alentejo","respostar","sobrar","afirmar","lembrar","sentir","esclarecer","sns","porque","acrescentar","partir","melhor","nacional","quantum","dgs","defender","momento","algum","vagar","complementar","agência","hospitalar","momento","polo","crer","enfermeiro","privar","combater","dentro","ajudar","disponibilizar","região","paciente","especialista","estruturar","coordenador","europeu","equipar","consulta","vigilância","porém","aumentar","desembarcar","externar","três","hospitalizado","agendado","contacto","valor","empresar","alto","sudeste","crescer","francisco","exponencial","última","segurança","anterior","habitante","xangai","últimas","acumulado","diária","ativos","início","novo","relativamente","últimos","novo","consecutivo","notificar","capacidade","boletim","véspera","além"
"39","marta","formar","estar","respiratória","fnam","sim","luva","forças","existir","dgs","cuidado","existir","média","produzir","conferência","cirurgia","utente","questão","saber","positivar","rt","área","ainda","resposta","surto","saber","norma","campanha","público","investimento","intervenção","capacidade","têm","profissional","instituições","destacar","pública","conferências","defender","importante","tirar","sistema","responsável","têm","países","acordo","layoff","coimbra","prioritários","valar","coimbra","internamento","apoiar","outro","reforça","conseguir","branco","pronto","milhões","desta","rir","posição","hospitalar","equipamento","embarcar","necessária","mãªs","taiwan","dúvidas","covid","reabrir","eficácia","realça","ocupado","escolher","véspera","atividade","quase","contágios","baixar","hora","be","ficar","estar","valor","agora","dado","segundafeira","realizado","incidência","subir","voltar","infeção","notícias","respostar","deverá","alemães"
"40","vão","dizer","aconselhar","banhar","contacto","vigilância","bastonário","medicamentar","dificuldade","mãos","quantidade","questionado","cirurgia","serviços","clínicos","afirmar","trabalhar","cadeia","lacerda","piscatório","afirmar","sobrelotação","necessidade","marta","lado","proteção","perto","considerar","ordem","chamar","mário","contacto","humano","ricardo","centrar","conseguir","acontecer","imprensar","modelar","atividade","serviço","vê","segundar","agência","durante","lisboa","elvas","miguel","sns","internado","saúde","forças","internamento","médicos","francãªs","espaços","frança","suspenso","pessoal","realizar","aquisição","testagem","nestas","terçafeira","cobertura","enfermar","lado","paciente","vitória","ativos","hospitalizado","covid","longe","comunidade","centena","ocupado","moratórias","subir","dado","dia","taxar","cama","hospital","entrado","catalunha","unidade","durante","contacto","ainda","sextafeira","descer","média","menos","boletim","sanitária","oferecer","alemanha"
"41","pulido","sintoma","mãªs","cantanhede","transmissão","dificuldade","veterinários","médico","doenças","riscar","transportar","portugal","tipo","médico","médicos","ventilador","lar","alternativo","rastreio","idoso","problema","rtp","resolver","estrutura","metropolitano","tomada","contacto","formar","falar","cobarde","realização","sublinhar","social","instituições","necessidade","números","responder","continuar","importante","assistencial","atividade","esgotar","enfermar","tender","recorrer","tocar","colaborar","médico","defender","ministrar","meio","inem","transferência","privar","baixar","dar","entrado","divulgação","operar","após","artigo","neste","atualização","caso","hoteleiro","diferenças","paciente","internacional","il","abaixar","últimos","novo","portugal","encontrar","rádio","algarve","fevereiro","especialista","elevar","espanha","reportar","populações","desde","diária","andaluzia","ocupado","dever","poderá","unir","segundafeira","habitante","outubro","durante","dia","alto","santarém","alertar"
"42","valente","sistema","notícias","graças","dificuldade","bombeiro","linha","linha","grávidas","sistema","foco","anticorpo","estudar","ventilador","tratamento","recuperar","tipo","afirmar","manter","média","controlar","números","internamento","resolver","habitante","ouvir","medida","rebelar","importante","aqui","saber","graça","exemplo","contexto","rápida","cuidado","esforço","sousa","sistema","unidade","base","sublinhar","existente","duração","administrativo","subdiretorgeral","silvar","médicos","rádio","rádio","procurar","colapso","universitário","quartafeira","lisboa","instalado","maria","maria","agendado","estar","servir","estar","dgs","bastante","ocupado","fasquiar","boa","descer","ocupado","verão","variante","portuguãªs","notícias","aces","etárias","necessário","dia","face","dia","vacinar","quase","paciente","vagar","últimas","hospitalizações","resultar","espanhol","dever","notícias","sete","menos","morte","subido","transferir","pessoa","fugir","alguém"
"43","explicar","entretanto","ainda","relembrar","medida","doente","infeção","idoso","cuidado","medicamento","público","xavier","diretorageral","vírus","associado","sempre","fazer","têm","estratégia","testagem","testar","regional","fazer","ventilador","ainda","criado","evolução","instituto","relatório","exigir","orientações","intervenção","referir","dar","casar","bordar","gestão","porque","complexo","norte","costa","fernando","hese","monitorizar","primeiro","resiliência","jesus","vacina","setor","esperar","aumentar","sistema","prétriagem","coimbra","profissional","lado","dar","universitário","campar","manhã","terço","altura","doença","nestas","apesar","atingir","médica","permitir","voltar","segundafeira","covid","vírus","quartar","crescer","semelhante","administração","respostar","onde","centena","voltar","capacidade","nestas","espanha","acordar","serviços","período","cama","véspera","corresponder","menos","detetados","incidência","agora","chl","registar","violar","algum"
"44","entidade","ser","temer","palavra","nomeadamente","om","ser","fabricar","medicamento","ser","sublinhar","hospitalar","portuguãªs","medicinar","rt","exposição","têm","operação","perguntar","terreno","sempre","correr","melhor","dizer","saber","ser","acompanhar","silvar","observador","sempre","claro","enfrentar","falar","recurso","bastante","procedimento","inquérito","falar","diretorageral","fase","nunca","ocupado","espírito","chuc","disponíveis","dedicado","publicar","doente","maria","dentro","vagar","situações","pressão","portuguãªs","alto","profissional","dado","valor","dourar","portuguãªs","máscara","segundar","ano","abril","boletim","crescer","surtir","caso","aumentar","contactar","desde","acima","proteger","aparecimento","limitar","controlado","boletim","número","hora","apresentar","incidência","três","cama","unidade","paciente","ontem","atualizados","acordar","maio","espanhol","áustria","infeção","média","doença","consecutivo","subido","alimento"
"45","questionado","possibilidade","razão","profissional","vigilância","marta","máscara","transmissão","evidência","intensivo","contaminar","sistema","mercar","hospital","síndrome","ser","situações","hospital","doença","controlado","pressão","relativamente","fernando","concelho","vacinar","necessário","rebelar","junho","crianças","esperar","jornalista","segurança","santuário","imprensar","ars","depender","bastonários","respostar","significar","momento","nacional","atingir","garantir","desempenhar","áreas","cama","vacinar","centro","saúde","hospitalização","vedro","fonseca","militar","luxemburgo","forte","alto","proteger","física","vouga","mantém","esforço","agricultura","pessoa","lista","cenário","funchal","detetada","surtir","disso","face","significativo","reduzir","conhecer","perto","significativo","destinado","pontar","etário","recolher","pessoa","infeção","grande","início","notificar","entrado","unir","notificado","dado","contacto","enfermar","notificar","portugal","recuperado","sábado","semana","velocidade","alto"
"46","jornalista","outro","meio","pandemia","referir","estruturar","apoiar","quantidade","bombeiro","sobretudo","riscar","partir","crianças","material","lacerda","azambuja","focar","profissional","fazer","envolver","verificar","conjuntar","outro","temer","ser","facto","confrontar","produto","ver","causar","linha","república","sobretudo","laboratorial","médicos","intervenção","outro","privar","coordenador","secretário","privado","ministrar","sistema","vagar","inicial","apesar","serviço","ser","ocupado","retaguarda","chulc","contingência","cincar","vaga","beja","branco","superior","descer","retalhar","anteriormente","pior","tratamento","observar","destinar","mantêm","contacto","abril","inferior","vida","porque","dois","oito","nestas","confinamento","contagioso","sete","angra","pessoa","gravar","estudar","dia","aplicar","covid","quintafeira","cada","infeções","atribuídas","atualizados","ministério","atribuídas","horar","dever","neste","últimos","recuperado","aterrar","altura"
"47","dia","análise","saúde","frequentar","procedimento","pessoal","infetados","utilização","ser","questão","médica","antónio","equipa","genoma","equipamento","estudar","dgs","cuidado","boletim","pessoa","existir","outro","diretorageral","madeirar","vir","evolução","app","bom","transmissão","envolver","ps","colocar","continuar","ser","voltar","doente","internamento","bastonária","recurso","equipamento","forças","dado","seguinte","ano","apesar","falar","abranger","estrutura","joão","disponíveis","ângelo","situação","urgências","necessidade","saúde","ocupado","média","estruturar","conseguir","buscar","próprio","aberta","europeu","anterior","acima","medicinar","dor","dgs","ventilação","apurar","altura","acesso","encontrar","rápida","preparar","curtir","mês","dia","universidade","segundafeira","número","assistir","diários","pressão","autoridade","hospital","pandemia","agora","óbitos","março","longo","anterior","ministério","infeção","minuto","descer","âmbito"
"48","garantir","quase","preparado","temperatura","recordar","hospitalar","devidamente","oferecer","oms","investigador","ffp","urgência","imunidade","paciente","relativamente","assistente","evolução","outro","riscar","cuidado","dar","assistencial","terreno","explicar","equipa","crianças","cautela","sublinhar","afirmar","miguel","ainda","lembrar","meio","capacidade","ver","aqui","insistir","ter","sentir","baixar","centro","coimbra","ceder","precisar","problema","considerar","covid","dizer","vão","ministério","lotação","disponibilidade","hospitalização","marta","distrito","be","serviço","crianças","nomeadamente","médica","dessar","enfermar","reduzir","frança","velho","ocupado","lar","vírus","casamentar","demorar","situações","estudar","vagar","últimos","gomar","acompanhar","recuperação","máscara","processar","sextafeira","cincar","dia","embora","espanha","números","onda","corresponder","espanhol","ativos","voltar","sábado","desta","situação","obra","órgãos","luso","ambos"
"49","geral","sextafeira","necessário","positivar","chmt","portuguãªs","poder","nacional","doação","bastonário","privar","gel","comportamento","almeida","kawasaki","diagnóstico","jamaica","condições","dar","rastrear","área","sales","explicar","habitante","preparação","sobrar","vir","circulação","relatórios","capacidade","sns","preparar","ir","antónio","letalidade","dever","alto","serviço","precisar","contratação","preço","prever","vagar","neste","planar","planar","transmissão","podar","receber","diretor","torr","ventilação","serviço","enviar","segundafeira","consulta","momento","clínica","procedimento","novamente","sociedade","terço","restante","menor","ação","coimbra","verificar","vão","nestas","música","dgs","maior","qualquer","tendência","número","necessárias","diretor","usar","estudar","prevenir","lado","número","vigilância","tender","durante","reinar","esperança","relativo","quintafeira","notificar","diários","domingo","milhões","conselho","marcação","organizar","ameaça"
"50","formar","suspeito","linha","contactar","evitar","consulta","sindicato","unidade","oxigénio","bastonária","prestar","fazer","outro","linha","haver","maria","entidade","individual","internado","ipo","duarte","amadorasintra","nunca","combater","usado","ainda","testagem","bastonário","caminhar","entrever","conferência","saúde","regra","esperar","conferência","lembrar","lacerda","escola","permitir","novembro","antónio","utilização","completar","faculdade","ano","ruir","vagar","trabalhar","clínica","vacinado","inem","ocupação","inem","tejo","ir","nível","fonte","lotação","gerar","olímpicos","achar","treino","vacinado","redução","baixo","limar","hospitalizado","boletim","évora","nestas","haver","consecutivo","graça","notícias","anterior","perder","três","doenças","outro","citado","segundafeira","evitar","véspera","subido","covid","espanha","hospital","verificar","dado","subido","ontem","registado","transição","itália","vouga","terçafeira","américa"
