"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"40","conter","chinar","ghebreyesus","combater","onu","surtir","britânico","um","administração","dólares","director","vacinar","precisar","custar","conferência","humano","positivar","eficaz","grupar","certar","branco","testar","ue","tratar","rapidamente","sanofi","donald","bolsonaro","antar","conley","conley","ir","já","prever","agência","dos","usar","eua","final","vão","calendário","biden","vacinado","usar","ainda","frasco","lar","após","ue","sinopharm","adulto","regulador","entregar","covax","sputnik","risco","secundários","sextafeira","distribuição","johnson","mensagem","trimestre","pequeno","farmacêutica","autorizado","ursula","trump","liderar","cientista","planear","contínua","variante","empresa","final","citar","administrar","farmacêutica","idoso","ue","pânico"
"41","da","directorgeral","índia","gove","londres","johnson","crianças","médico","doenças","norteamericano","combater","alertar","director","donald","sigla","secretáriogeral","infectar","final","organização","longe","fauci","américa","massa","estatal","tedros","garantir","gripar","produção","fase","militar","equipar","resultado","dólares","mil","aquisição","testar","final","portugal","que","norteamericano","agência","lotar","aprovado","norteamericana","portugal","parar","idoso","eficaz","biontech","empresar","administrar","comunicar","ue","unido","mulher","problema","menos","estadosmembros","entregar","entregar","eua","moderno","primeiro","principalmente","patente","declaração","ursula","coronavac","eua","tratamento","cdc","surto","mostrar","respostar","farmacêutica","este","morrison","laboratório","aprovado","esperança"
"42","executivo","russo","bori","vacina","meu","muçulmanos","sobrar","perder","adicional","mortalidade","suspender","cimeiro","paciente","trump","ter","trump","desejar","cientista","eua","palácio","vários","cientista","serão","grupo","directorgeral","suspensão","acordar","produzir","ensaio","depois","chinãªs","num","comité","medicamento","bolsonaro","união","unir","segurança","astrazeneca","dezembro","administrado","administrado","clínicos","população","trimestre","que","residente","ritmar","chegar","adulto","segundar","final","população","sextafeira","pelar","rússia","anunciar","retomar","desenvolver","produzir","francisco","aprovado","investimento","injecção","ir","desenvolvimento","von","aparecimento","está","bancada","times","países","população","união","precisar","norteamericana","okinawa","até","fabricante","avisar"
"43","encerrar","reinar","controlar","está","norteamericanos","suspensão","johnson","homem","fauci","tomar","população","afirmar","sistema","protesto","covid","infeccioso","anticorpo","revelar","ensaio","fauci","empresar","próximos","banco","trump","agência","euro","sigla","sigla","nações","regressar","podar","meu","desenvolver","vacinação","astrazeneca","está","produzido","avaliação","janeiro","chegar","alérgicas","alemã","intervalar","iniciar","usar","pfizerbiontech","recomendar","ensaio","vacinado","mundo","biden","pelar","benefícios","pfizer","com","dado","administrar","única","mundial","pedir","ema","medicamentar","pretender","venezuela","astrazeneca","comissão","transplantar","sistema","ir","comité","defender","mostrar","adhanom","prever","prevenção","mãªs","agência","esperar","submeter","fabricante"
"44","governar","portugal","nações","europeu","aos","parceiro","relatar","dizer","violência","nosso","grande","morte","latinar","gravar","universidade","depois","está","mãªs","chinês","ditar","potencial","da","pobreza","comissão","eficaz","distribuição","covax","farmacêutica","fundar","bem","mil","regulador","clínicos","anticorpo","desenvolvimento","der","notícias","medicamentar","organização","canadá","biontechpfizer","guiar","israel","alemanha","áfrica","clínicos","planar","recomendar","segurar","país","vacinado","investigar","organização","autoridade","canadá","russo","covid","depois","ensaio","biden","intelectual","anunciar","farmacêutica","pequeno","doar","depois","biden","global","sul","união","continente","gripar","contratar","chamado","variante","tomé","garantir","continente","covax","vidar"
"45","trump","propagação","baixo","ele","restrições","brasil","norteamericanos","apesar","mike","doenças","notícia","participar","federal","estado","june","durante","fazer","voluntários","farmacêutica","antar","partir","massa","instituto","especialista","milhões","comprar","adversar","ano","publicado","europeu","empresar","coronavac","internacional","imunitária","mecanismo","experimental","distribuição","parar","britânico","reinar","alemã","suficiente","dezembro","programar","mil","sanofi","moderno","moderno","áfrica","países","lotar","coagulação","evento","desenvolvimento","ano","imunização","produção","empresar","von","aprovado","apoiar","organização","sanguíneos","aprovação","propriedade","obter","união","receber","estado","coronavírus","norteamericanos","recente","regulador","empresar","podar","entregar","anunciar","dever","ema","quatro"
"46","vírus","cidadãos","estrangeiro","aos","director","directorgeral","pessoa","vacina","entanto","director","investigação","mudar","presidente","vírus","fabricante","tratar","presentar","anthony","imunitária","ter","qualquer","processar","clínicos","paulo","covid","pelos","que","legal","fundação","sintoma","perda","imunizante","dois","parar","irá","voluntários","aprovado","próxima","parar","antar","eua","clínicos","ensaio","laboratório","brasil","comprar","vacinado","estudar","produção","rússia","dizer","até","mundial","investigação","suspender","tomar","benefícios","atrasar","mãªs","der","pedir","compromisso","eficaz","isso","intelectual","citar","notícia","semelhante","administrado","necessários","avaliação","informar","planear","fornecimento","um","medicamentar","síndrome","medicamento","ano","explicar"
"47","estão","mais","parar","distanciamento","directorgeral","epidemiar","ter","reuters","causar","internacional","departamento","agência","sintoma","bolsonaro","federal","doenças","fase","irá","valneva","seu","revelar","serão","determinado","acordar","videoconferência","parar","fase","jornal","seu","médicos","ser","placebo","risco","jovem","comunicar","autorizar","responsável","fda","poderá","leyen","aprovado","segurar","bharat","objectivar","estrangeiro","aprovar","johnson","que","imunização","desenvolver","aprovar","comissão","sigla","mundial","estudar","inglês","sobrar","até","já","leyen","mundo","até","proteína","suíça","omc","precisar","protecção","pelar","recomendar","faltar","comer","dizer","milhões","macron","parar","controlar","descoberto","acesso","pedir","novo"
"48","brasil","executivo","cidade","pelar","algum","bori","estar","pessoa","cientista","combater","proibir","chinãªs","jornal","perceber","inglês","este","humano","potencial","produzir","voltar","datar","anunciar","eficaz","testar","esforço","qualquer","inglês","participante","branco","realdonaldtrump","norteamericana","se","gripar","comprar","utilização","primeiro","estado","prioridade","medicamento","von","luzir","pelos","biotech","regulador","cercar","russo","aprovação","entrever","comunicar","iniciar","primeiro","segurança","que","entrega","produzir","comité","imunização","terçafeira","administrado","von","oms","africanar","núcleo","sugerir","estudar","condições","milhão","banco","regulador","américa","new","fauci","têm","mecanismo","astrazeneca","agência","covax","adhanom","comissão","dentro"
"49","emergência","ajudar","britânico","propagação","ele","mike","jair","economia","chinãªs","poderá","andrew","atrasar","acusar","directorgeral","tornear","texas","prova","bem","medicamentar","tirar","um","director","afirmar","deverá","desenvolver","está","pretender","especialista","preliminar","afirmar","confirmar","este","investigação","dos","união","será","será","chegar","paralisia","farmacêutica","esperar","ue","reuters","anvisa","bolsonaro","francisco","curevac","planar","dado","autorização","comité","administração","der","regulador","conjuntar","austrália","investigação","possível","janssen","áfrica","fda","unido","janssen","certificar","aumentar","acreditar","dizer","estadosmembros","ap","protecção","sobrar","cnn","conjuntar","sucesso","aprovar","organização","de","directorgeral","até","necessário"
"50","partir","estratégia","próximas","intensivo","acontecer","redfield","dizer","pandemia","quarentenar","directorgeral","mike","um","clínicos","multar","aprovação","novo","investigação","estar","potencial","tratar","mil","aprovado","agência","autorizar","entrever","afirmar","mundial","eficaz","resultado","embora","participar","receber","euro","entregar","afirmar","revelar","depender","britânico","mais","administrar","eficaz","dizer","coronavac","rússia","ensaio","obter","pfizerbiontech","utilização","medicamento","medicamento","suficiente","oms","trimestre","comissário","administrado","vacinado","suspender","administrado","trimestre","administrado","bruxelas","problema","empresar","utilização","covid","autorizado","mercar","seu","pfizerbiontech","astrazeneca","etário","segundar","ue","vacinar","johnson","será","israel","mais","milhões","eficaz"
