"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"41","aquisição","operacional","cim","apelar","utilizado","explicar","dar","doenças","enfermar","domicílio","detalhar","grande","odivelas","amador","haver","redar","sns","política","precisar","despachar","norte","visita","instituições","dizer","link","testagem","individual","ainda","ou","países","profissional","responder","covid","regional","ou","surto","assistência","ocupação","num","luso","crescente","acontecer","auxiliar","ele","centro","contra","link","portar","administração","campanha","disponibilizar","ou","operação","link","tiago","profissional","neste","final","neste","terçafeira","sondagem","local","regiões","plataforma","menos","deverá","ser","planar","esquema","jovem","primeiroministro","tomar","disponível","finsdesemana","mais","regressar","parar","dos","portugal","assegurar"
"42","redar","ricardo","infectado","dgs","individual","dos","cirúrgicas","questionado","realizado","portugal","letalidade","média","activo","directorageral","coisa","dar","ars","realizado","condições","médicas","criação","secretário","delegar","capacidade","recebao","trabalhar","querer","criação","também","secretário","rápidos","estar","profissional","centrar","privado","receber","destinado","necessidade","popular","centrar","ou","correr","daqui","normal","faltar","imprensar","polémica","lisboa","passaporte","membro","individual","familiar","assinar","pavilhão","visitar","april","estará","ter","página","deverá","agendamento","maior","milhões","inoculado","milhões","poderá","centro","astrazeneca","esforço","tomar","portuguãªs","que","indicação","já","percentagem","maior","idade","ficar","acima","até"
"43","medicinar","doar","linha","intensivo","intensivo","caso","enfermar","ser","garantir","em","caso","resultado","não","costa","afirmar","grande","sinave","dar","que","claro","formar","momento","documentar","afirmar","valar","equipa","acção","fazer","instituições","suspender","publicar","em","ou","ter","pouco","idade","naturalmente","terçafeira","recurso","enfermeiro","administração","vacinar","versão","recusar","laboratórios","dizer","dirigente","ministério","saúde","sete","ritmar","jair","march","pdf","versão","educativo","estudar","datar","portal","hospitalar","utente","centro","ritmar","com","tomar","jovem","começar","através","milhões","esquema","trimestre","machadar","terçafeira","administrado","exclusivo","agendado","trabalhar","saúde","etária","acrescentar"
"44","algarve","norte","modelar","portugal","dos","amostra","actividade","existir","acima","relativo","atenção","rastreio","têm","caso","directorageral","área","concluir","formação","área","portugal","equipamento","lar","avaliação","ministério","centrar","secretária","assinar","antónio","disponível","linha","chamada","respostar","dizer","chts","resposta","respostar","respostar","daqui","administração","ou","cuidado","receber","ofertar","cinema","mil","comer","taskforce","estará","neste","ordem","despachar","moçambique","professor","em","assinar","afirmar","daqui","poderão","perspectivar","faixar","frança","bom","entrever","serão","relação","utilização","astrazeneca","grupar","planar","cercar","mil","vicealmirante","portuguãªs","avançou","completar","dia","campanha","tomar","utente","aumentar"
"45","notar","planar","notar","usar","informação","enfermar","taxar","nacional","estão","da","equipamento","sintra","números","portanto","concluir","ainda","dado","função","motivar","gerar","são","anterior","imprensar","instituições","sobrar","há","recebao","versão","relativamente","ministério","consequências","hospitalar","reforço","dez","ter","adjunto","infectado","santo","isolamento","hospitalizado","natural","vão","joão","estação","irá","autoridade","fase","de","dos","que","passaporte","instituto","ou","responsável","afirmar","têm","nosso","profissional","taskforce","diminuir","responsável","da","fim","ser","marcação","francãªs","planar","contactar","sem","vacinado","direcçãogeral","secretário","ser","centrar","ter","sábado","vacinar","vacinado","ganhar","conjuntar"
"46","luva","rastrear","equipa","distribuídas","serviços","imprensar","notar","tratamento","portugal","média","em","capacidade","rastrear","de","costa","pública","epidemiológica","hospitalar","controlado","grupo","sales","menos","importante","ocorrer","nível","intervenção","versão","respiratórios","sublinhar","sns","abrandar","seu","nível","responder","sousa","valar","lacerda","próximo","este","confirmar","sexto","iniciar","segundafeira","fiscalização","amazona","comissão","irá","terá","decorrer","neste","atingir","todo","gratuito","marcar","nacional","pedrar","não","poderá","seu","administrado","final","prisional","diferente","acima","explicar","variante","mil","pavilhão","profissional","mesmo","idade","processar","noite","coordenador","ou","domingo","até","monitorizar","estão","actualização"
"47","dos","centrar","recurso","centrar","lisboa","estão","continuar","afirmar","cama","taxar","acima","ars","graça","verificar","cadeia","muito","datar","contacto","infarmed","milhão","antónio","são","relatórios","portugal","assinar","enorme","estrutura","parar","responder","também","garantir","ocupação","hospital","neste","receber","outro","varzim","da","desaparecer","internado","psp","pouco","parar","continuado","pontar","transportar","enviado","leiria","primeiro","sábado","enfermeiro","totalmente","semana","aberto","saúde","sns","todo","agostar","tomar","começar","semana","adversar","chegar","semelhança","doença","frança","acelerar","etárias","arrancar","permitir","através","possível","dos","são","vacinar","digital","sns","vicealmirante","percentagem","difícil"
"48","respostar","disponibilizar","covid","nacional","notar","nacional","acima","respostar","individual","regional","infectado","rastrear","muito","epidemiológica","positivo","transferir","medicamentar","será","através","incidência","jornalista","fundação","ler","isso","adequado","educação","dos","segurança","nacional","fundamental","numa","estudante","momento","necessário","acompanhante","temer","país","disponibilidade","dgs","organização","enfermeiro","público","cincar","circular","carga","de","solidariedade","distanciamento","dosar","onde","níveis","colaboração","arrancar","preparar","site","recomendação","idade","inoculações","campanha","menos","etárias","junho","começar","mil","cercar","etária","pavilhão","informação","sistema","mais","ter","aos","ana","igual","adesão","já","esquema","encontrar","vacinal","esforço"
"49","pelos","covid","amostra","pequim","unidade","realizar","hospital","vacinação","serviço","equipamento","esclarecer","epidemiar","maior","fazer","garantir","gabinete","identificação","coordenador","recuperar","tempo","através","notícia","preparar","médico","coimbra","procurar","porque","hospital","formar","marta","atendimento","nível","ocupação","uci","auxiliar","ou","médicos","pressão","integrar","hospitalar","publicação","norte","nacional","confinamento","igual","chamada","idoso","estruturar","civil","sanitário","municipal","task","serão","estarão","astrazeneca","professor","etária","spms","fase","mil","coordenador","público","terçafeira","manhã","podar","possibilidade","administrado","atendimento","fonseca","portuguãªs","quartafeira","faixa","células","dever","elegíveis","companhia","amanhã","portuguãªs","reunião","estudante"
"50","reforçar","secretário","civil","administração","destinado","freitas","conferência","ventilador","aumentar","programado","bairro","em","colheita","infectar","relação","epidemiológicos","graça","grande","situação","tipo","tecnologia","internado","lembrar","acrescentar","melhor","sistema","neste","atendimento","considerar","internamento","processar","destinado","sobrar","cuf","tâmega","rápidos","outro","prioridade","chamado","internar","estimativa","ministrar","críticas","disponível","individual","movimento","integrar","frente","administrado","relatório","distrito","militar","comunidade","já","administrar","portuguãªs","parar","média","utente","vicealmirante","escolher","nosso","covid","comunidade","deverá","fonte","ritmar","modalidade","coordenar","qualidade","parar","efeito","dizer","não","até","disponível","já","pessoa","da","filipina"
